code	url	creator	created_t	last_modified_t	product_name	generic_name	quantity	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	origins	origins_tags	manufacturing_places	manufacturing_places_tags	labels	labels_tags	emb_codes	emb_codes_tags	cities	cities_tags	purchase_places	stores	countries	ingredients_text	allergens	allergens_tags	traces	traces_tags	serving_size	serving_quantity	no_nutriments	additives_n	additives_tags	ingredients_from_palm_oil_n	ingredients_from_palm_oil	ingredients_from_palm_oil_tags	ingredients_that_may_be_from_palm_oil_n	ingredients_that_may_be_from_palm_oil	ingredients_that_may_be_from_palm_oil_tags	nutrition_grade_fr	nova_group	pnns_groups_1	pnns_groups_2	states	main_category	image_url	image_small_url	image_front_url	image_front_small_url	image_ingredients_url	image_ingredients_small_url	image_nutrition_url	image_nutrition_small_url	energy-kj_100g	energy-kcal_100g	energy_100g	energy-from-fat_100g	fat_100g	saturated-fat_100g	-butyric-acid_100g	-caproic-acid_100g	-caprylic-acid_100g	-capric-acid_100g	-lauric-acid_100g	-myristic-acid_100g	-palmitic-acid_100g	-stearic-acid_100g	-arachidic-acid_100g	-behenic-acid_100g	-lignoceric-acid_100g	-cerotic-acid_100g	-montanic-acid_100g	-melissic-acid_100g	monounsaturated-fat_100g	polyunsaturated-fat_100g	omega-3-fat_100g	-alpha-linolenic-acid_100g	-eicosapentaenoic-acid_100g	-docosahexaenoic-acid_100g	omega-6-fat_100g	-linoleic-acid_100g	-arachidonic-acid_100g	-gamma-linolenic-acid_100g	-dihomo-gamma-linolenic-acid_100g	omega-9-fat_100g	-oleic-acid_100g	-elaidic-acid_100g	-gondoic-acid_100g	-mead-acid_100g	-erucic-acid_100g	-nervonic-acid_100g	trans-fat_100g	cholesterol_100g	carbohydrates_100g	sugars_100g	-sucrose_100g	-glucose_100g	-fructose_100g	-lactose_100g	-maltose_100g	-maltodextrins_100g	starch_100g	polyols_100g	fiber_100g	proteins_100g	casein_100g	serum-proteins_100g	nucleotides_100g	salt_100g	sodium_100g	alcohol_100g	vitamin-a_100g	beta-carotene_100g	vitamin-d_100g	vitamin-e_100g	vitamin-k_100g	vitamin-c_100g	vitamin-b1_100g	vitamin-b2_100g	vitamin-pp_100g	vitamin-b6_100g	vitamin-b9_100g	folates_100g	vitamin-b12_100g	biotin_100g	pantothenic-acid_100g	silica_100g	bicarbonate_100g	potassium_100g	chloride_100g	calcium_100g	phosphorus_100g	iron_100g	magnesium_100g	zinc_100g	copper_100g	manganese_100g	fluoride_100g	selenium_100g	chromium_100g	molybdenum_100g	iodine_100g	caffeine_100g	taurine_100g	ph_100g	fruits-vegetables-nuts_100g	fruits-vegetables-nuts-dried_100g	fruits-vegetables-nuts-estimate_100g	collagen-meat-protein-ratio_100g	cocoa_100g	chlorophyl_100g	carbon-footprint_100g	carbon-footprint-from-meat-or-fish_100g	nutrition-score-fr_100g	nutrition-score-uk_100g	glycemic-index_100g	water-hardness_100g	choline_100g	phylloquinone_100g	beta-glucan_100g	inositol_100g	carnitine_100g
4260371483000	https://world.openfoodfacts.org/product/4260371483000	kiliweb	1523980501	1523980503	Mayo, 0% Fat																					France																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/426/037/148/3000/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3000/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3000/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3000/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3000/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3000/ingredients_fr.7.200.jpg				54	54		0	0																																			2.6	0										0.2				2.3	0.92																																																				
4260371483017	https://world.openfoodfacts.org/product/4260371483017	kiliweb	1531566238	1563871583	Nutriful 100% Taste Spicy Garlic Sauce																					France																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/426/037/148/3017/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3017/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3017/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3017/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3017/ingredients_fr.8.400.jpg	https://static.openfoodfacts.org/images/products/426/037/148/3017/ingredients_fr.8.200.jpg				59	59		0	0																																			2.7	0										0.2				2.2	0.88																																																				
4260388370010	https://world.openfoodfacts.org/product/4260388370010	kiliweb	1524240087	1524240091	Kopfnuss Kokoswasserschorle Maracuja & Zitrone																					France																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/426/038/837/0010/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/038/837/0010/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/038/837/0010/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/038/837/0010/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/038/837/0010/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/426/038/837/0010/ingredients_fr.7.200.jpg				54	54		0	0																																			3.1	3.1										0.1																																																									
4260426834214	https://world.openfoodfacts.org/product/4260426834214	kiliweb	1517739782	1517739791	French Dressing , Carb Reduced					Ironmaxx	ironmaxx															France	"dients: eau, MOU - TARDE (eau, graines de MOUTARDE, Vinaigre d'alcool, sel, épices, sucre), vinaigre d'alcool, vinaiare de vin, amidon modifié, epices, (content MOUS TARDE), sel, arôme de MOUTARDE naturel, arômes naturel, agenÉ épaississants, 412, E 415), herbes, édulcorants, (E 955). Contient 30% de glucides en moins coma paré à d'aftes produiÉ. Sauce pour salade. Moins de glucides. Avec édulcorant et sucre. Conserver au frais, à l'abri de la chaleur, de la lumière et de l'humidité. A consommer _de_préfépnce avant le: Voir sur la bouteille."	MOUTARDE, MOUTARDE	en:mustard						3	en:e14xx,en:e415,en:e955	0			0				4	unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/426/042/683/4214/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/426/042/683/4214/nutrition_fr.7.200.jpg		54	54		0.32	0.03																																			1.95	0.37										0.41				1.52	0.608																																																				
4300175524940	https://world.openfoodfacts.org/product/4300175524940	kiliweb	1531250654	1531250676	Jus de choucroute																					France																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/430/017/552/4940/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/ingredients_fr.7.200.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/430/017/552/4940/nutrition_fr.10.200.jpg		54	54		0.5	0.1																																			1.9	1										0.6				0.6	0.24																																																				
4313042737121	https://world.openfoodfacts.org/product/4313042737121	kiliweb	1532100106	1563507212	zerup caramel																					France, Germany																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/431/304/273/7121/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/ingredients_fr.12.400.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/ingredients_fr.12.200.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/nutrition_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/431/304/273/7121/nutrition_fr.10.200.jpg		59	59		0	0																																			0	0										0				0	0																																																				
4571157254333	https://world.openfoodfacts.org/product/4571157254333	kiliweb	1518287889	1518287900	Shezu					Orihiro	orihiro															France																			unknown	unknown	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-to-be-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded		https://static.openfoodfacts.org/images/products/457/115/725/4333/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/ingredients_fr.10.400.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/ingredients_fr.10.200.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/nutrition_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/457/115/725/4333/nutrition_fr.7.200.jpg		59	59		0	0																																			3.4	0.1										0				0	0																																																				
4607062670392	https://world.openfoodfacts.org/product/4607062670392	bleakpatch	1481475888	1481476111	"Огурцы соленые бочковые по-домашнему"	"Огурцы соленые бочковые по-домашнему, стерилизованные"	950 г			"От души!"	"от-души"	"Еда и напитки из растительного сырья, Еда из растительного сырья, Fruits and vegetables based foods, Консервы, Pickles, Canned plant-based foods, Plant-based pickles, Vegetables based foods, Canned vegetables, Vegetable pickles, Pickled cucumbers, Огурцы солёные бочковые по-домашнему"	"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:pickles,en:vegetables-based-foods,en:canned-vegetables,en:plant-based-pickles,en:vegetable-pickles,en:pickled-cucumbers,ru:огурцы-солёные-бочковые-по-домашнему"													"Россия"																			Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:pickled-cucumbers	https://static.openfoodfacts.org/images/products/460/706/267/0392/front_ru.9.400.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/front_ru.9.200.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/front_ru.9.400.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/front_ru.9.200.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/ingredients_ru.11.400.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/ingredients_ru.11.200.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/nutrition_ru.13.400.jpg	https://static.openfoodfacts.org/images/products/460/706/267/0392/nutrition_ru.13.200.jpg		54	54		0.1																																				1.6											0.8																																																									
4607067552174	https://world.openfoodfacts.org/product/4607067552174	bleakpatch	1489174366	1511603932	"Помидорчики маринованные"		680 г, 720 мл					"Еда и напитки из растительного сырья, Еда из растительного сырья, Fruits and vegetables based foods, Консервы, Canned plant-based foods, Vegetables based foods, Canned vegetables, Tomatoes and tomato products, Canned tomatoes, Томаты маринованные. Консервы овощные стерилизованные. Сорт Первый"	"en:plant-based-foods-and-beverages,en:plant-based-foods,en:canned-foods,en:fruits-and-vegetables-based-foods,en:canned-plant-based-foods,en:vegetables-based-foods,en:canned-vegetables,en:tomatoes-and-tomato-products,en:canned-tomatoes,ru:томаты-маринованные-консервы-овощные-стерилизованные-сорт-первый"													"Россия"	"томаты свежие, вода, сахар, соль, уксусная кислота, зелень укропа, семена горчицы и др. специи и пряности"								0		0			0					Fruits and vegetables	Vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-completed, en:expiration-date-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-to-be-completed, en:packaging-to-be-completed, en:quantity-completed, en:product-name-completed, en:photos-validated, en:photos-uploaded	en:canned-tomatoes	https://static.openfoodfacts.org/images/products/460/706/755/2174/front_ru.5.400.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/front_ru.5.200.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/front_ru.5.400.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/front_ru.5.200.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/ingredients_ru.7.400.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/ingredients_ru.7.200.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/nutrition_ru.9.400.jpg	https://static.openfoodfacts.org/images/products/460/706/755/2174/nutrition_ru.9.200.jpg		59	59																																						3.5																																																																				
4779039730146	https://world.openfoodfacts.org/product/4779039730146	kiliweb	1516261687	1552979695	Champignons					Baltic Champignons	baltic-champignons	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Frais, Aliments à base de plantes frais, Champignons et produits dérivés, Champignons"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:mushrooms-and-their-products,en:mushrooms					Bio  	en:organic							France	Champignons 396406 6 269 386 GUE001 I I I I I I I I I I I II I I II I 0,49 Eur 3 so EUR/HG Champignons bruns bio en tranches 2509 lnyedtents champignons bio eau sel regt]latell/ d acjdlle acide (.ltnque antioxydant acide ascorbique Gardet dans un endroit fiais et sec A consommel de plefelence avant le emhallage npjes ouverlule .galder au tefngelateul el consommel sous ?jours Valeurs nutnllonnelles pou/ 100g enelQle fiOkJ								0		0			0			a		fruits-and-vegetables	vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:mushrooms	https://static.openfoodfacts.org/images/products/477/903/973/0146/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0146/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0146/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0146/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0146/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0146/ingredients_fr.7.200.jpg				59	59		0.1	0.06																																			1.7	0.2									1.1	1.6				0.7	0.28																																												-3	-3							
4779039730207	https://world.openfoodfacts.org/product/4779039730207	kiliweb	1519325982	1544547987	Champignons					Baltic Champignons	baltic-champignons	"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Frais, Aliments à base de plantes frais, Champignons et produits dérivés, Champignons"	en:plant-based-foods-and-beverages,en:plant-based-foods,en:fresh-foods,en:fresh-plant-based-foods,en:mushrooms-and-their-products,en:mushrooms													France																	a		fruits-and-vegetables	vegetables	en:to-be-completed, en:nutrition-facts-completed, en:ingredients-to-be-completed, en:expiration-date-to-be-completed, en:packaging-code-to-be-completed, en:characteristics-to-be-completed, en:categories-completed, en:brands-completed, en:packaging-to-be-completed, en:quantity-to-be-completed, en:product-name-completed, en:photos-to-be-validated, en:photos-uploaded	en:mushrooms	https://static.openfoodfacts.org/images/products/477/903/973/0207/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0207/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0207/front_fr.4.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0207/front_fr.4.200.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0207/ingredients_fr.7.400.jpg	https://static.openfoodfacts.org/images/products/477/903/973/0207/ingredients_fr.7.200.jpg				59	59		0.1	0.06																																			1.7	0.2										1.6				0.7	0.28																																												-2	-2							
